"","id","word","n"
"1059","310-6942","para",2
"1060","310-6949","women",2
"1061","310-6950","women",2
"1062","310-6961","women",2
"1063","310-6962","women",2
"1064","310-6968","weinstein",2
"1065","310-70","jjchc",2
"1066","310-7025","partly",2
"1067","310-7026","partly",2
"1068","310-7078","change",2
"1069","310-71","jjchc",2
"1070","310-713","love",2
"1071","310-7139","schools",2
"1072","310-714","love",2
"1073","310-720","women",2
"1074","310-721","women",2
"1075","310-7225","women",2
"1076","310-7226","women",2
"1077","310-7251","movimento",2
"1078","310-7256","hijab",2
"1079","310-7257","hijab",2
"1080","310-7265","women",2
"1081","310-7266","women",2
"1082","310-73","women",2
"1083","310-7304","women",2
"1084","310-7305","women",2
"1085","310-7320","clinton",2
"1086","310-7320","trauma",2
"1087","310-7330","women",2
"1088","310-7331","women",2
"1089","310-7383","clinton",2
"1090","310-7384","clinton",2
"1091","310-7385","clinton",2
"1092","310-7396","women",2
"1093","310-7397","women",2
"1094","310-74","sustain",2
"1095","310-7429","female",2
"1096","310-7433","female",2
"1097","310-7437","female",2
"1098","310-7448","women",2
"1099","310-7449","women",2
"1100","310-746","women",2
"1101","310-747","women",2
"1102","310-7511","women",2
"1103","310-7512","women",2
"1104","310-7571","berast",2
"1105","310-7580","women",2
"1106","310-7581","women",2
"1107","310-7642","lgbt",2
"1108","310-7686","enovaaw",2
"1109","310-7686","iartg",2
"1110","310-7687","enovaaw",2
"1111","310-7687","touch",2
"1112","310-7688","enovaaw",2
"1113","310-7688","iartg",2
"1114","310-7700","dont",2
"1115","310-7705","dont",2
"1116","310-7707","dont",2
"1117","310-7709","dont",2
"1118","310-7711","dont",2
"1119","310-7713","dont",2
"1120","310-7748","women",2
"1121","310-7749","women",2
"1122","310-7762","og",2
"1123","310-7762","til",2
"1124","310-7762","vi",2
"1125","310-7763","og",2
"1126","310-7764","og",2
"1127","310-7764","til",2
"1128","310-7764","vi",2
"1129","310-7765","og",2
"1130","310-7766","og",2
"1131","310-7780","people",2
"1132","310-7853","freedom",2
"1133","310-7853","power",2
"1134","310-7853","sex",2
"1135","310-7853","starts",2
"1136","310-7853","violence",2
"1137","310-7899","women",2
"1138","310-7900","women",2
"1139","310-8036","women",2
"1140","310-8037","women",2
"1141","310-8103","adult",2
"1142","310-8112","anthem",2
"1143","310-8152","movimento",2
"1144","310-8152","mulheres",2
"1145","310-8153","movimento",2
"1146","310-82","clinton",2
"1147","310-8204","nra",2
"1148","310-8205","nra",2
"1149","310-8235","women",2
"1150","310-8236","women",2
"1151","310-8250","um",2
"1152","310-8277","ha",2
"1153","310-8277","sido",2
"1154","310-8297","honor",2
"1155","310-8351","trump",2
"1156","310-8352","women",2
"1157","310-8385","school",2
"1158","310-8442","honor",2
"1159","310-8446","women",2
"1160","310-8447","women",2
"1161","310-8448","para",2
"1162","310-8449","para",2
"1163","310-8452","calunnia",2
"1164","310-8452","diffamazione",2
"1165","310-8469","clinton",2
"1166","310-8485","women",2
"1167","310-8486","women",2
"1168","310-851","bystander",2
"1169","310-8518","music",2
"1170","310-8518","women",2
"1171","310-852","bystander",2
"1172","310-8526","women",2
"1173","310-8527","women",2
"1174","310-8528","women",2
"1175","310-853","bystander",2
"1176","310-8615","nicole",2
"1177","310-864","mit",2
"1178","310-864","spd",2
"1179","310-8646","abused",2
"1180","310-8646","week",2
"1181","310-8646","women",2
"1182","310-865","spd",2
"1183","310-8671","argue",2
"1184","310-8757","dont",2
"1185","310-8762","dont",2
"1186","310-8767","dont",2
"1187","310-8772","dont",2
"1188","310-8791","kamu",2
"1189","310-8791","kenapa",2
"1190","310-8791","wanita",2
"1191","310-8793","kamu",2
"1192","310-8793","kenapa",2
"1193","310-8793","wanita",2
"1194","310-8917","honor",2
"1195","310-8947","honor",2
"1196","310-8948","honor",2
"1197","310-9039","11_",2
"1198","310-9055","sign",2
"1199","310-9056","nra",2
"1200","310-9056","people",2
"1201","310-9058","people",2
"1202","310-9059","people",2
"1203","310-9092","campaign",2
"1204","310-9159","time's",2
"1205","310-95","women",2
"1206","310-96","nicole",2
"1207","310-97","nicole",2
"1208","310-987","racism",2
"1209","131-1","bader",1
"1210","131-1","ginsburg",1
"1211","131-1","movement",1
"1212","131-1","ruth",1
"1213","131-1","shares",1
"1214","131-1","stories",1
"1215","131-1","talks",1
"1216","131-1","time",1
"1217","131-10","academy",1
"1218","131-10","exploded",1
"1219","131-10","film",1
"1220","131-10","harvey",1
"1221","131-10","membership",1
"1222","131-10","movement",1
"1223","131-10","october",1
"1224","131-10","revoked",1
"1225","131-10","spotlight",1
"1226","131-10","weinstein's",1
"1227","131-100","china",1
"1228","131-100","interview",1
"1229","131-1000","rapeculture",1
"1230","131-1000","sexualharassment",1
"1231","131-1000","stereotypes",1
"1232","131-1000","support",1
"1233","131-1000","women",1
"1234","131-1001","canadians",1
"1235","131-1001","epidemic",1
"1236","131-1001","femicides",1
"1237","131-1001","gendered",1
"1238","131-1001","propo",1
"1239","131-1001","reached",1
"1240","131-1001","violence",1
"1241","131-1001","wake",1
"1242","131-1002","learning",1
"1243","131-1002","lousy",1
"1244","131-1002","movement",1
"1245","131-1002","parents",1
"1246","131-1002","shocking",1
"1247","131-1002","terrible",1
"1248","131-1002","women",1
"1249","131-1003","assaulted",1
"1250","131-1003","guy",1
"1251","131-1003","judge",1
"1252","131-1003","lady",1
"1253","131-1003","nicer",1
"1254","131-1003","should've",1
"1255","131-1004","da",1
"1256","131-1004","space",1
"1257","131-1004","time",1
"1258","131-1004","timesup",1
"1259","131-1005","da",1
"1260","131-1005","space",1
"1261","131-1005","time",1
"1262","131-1005","timesup",1
"1263","131-1006","accusing",1
"1264","131-1006","bashing",1
"1265","131-1006","clinton",1
"1266","131-1006","continues.which",1
"1267","131-1006","person",1
"1268","131-1006","starts",1
"1269","131-1006","story",1
"1270","131-1007","accusing",1
"1271","131-1007","bashing",1
"1272","131-1007","clinton",1
"1273","131-1007","continues.which",1
"1274","131-1007","person",1
"1275","131-1007","starts",1
"1276","131-1007","story",1
"1277","131-1008","accusing",1
"1278","131-1008","bashing",1
"1279","131-1008","clinton",1
"1280","131-1008","continues.which",1
"1281","131-1008","person",1
"1282","131-1008","starts",1
"1283","131-1008","story",1
"1284","131-1009","movement",1
"1285","131-1009","sick",1
"1286","131-1009","wendy",1
"1287","131-1009","williams",1
"1288","131-101","grapperright",1
"1289","131-101","majority",1
"1290","131-101","proclaimed",1
"1291","131-101","pussy",1
"1292","131-101","vote",1
"1293","131-101","white",1
"1294","131-101","women",1
"1295","131-1010","movement",1
"1296","131-1010","sick",1
"1297","131-1010","wendy",1
"1298","131-1010","williams",1
"1299","131-1011","backlash",1
"1300","131-1011","pressure",1
"1301","131-1011","rising",1
"1302","131-1012","caitlyn",1
"1303","131-1012","jenner",1
"1304","131-1012","kim",1
"1305","131-1012","kourtney",1
"1306","131-1012","movement",1
"1307","131-1012","poor",1
"1308","131-1012","selfies",1
"1309","131-1012","sexy",1
"1310","131-1012","slams",1
"1311","131-1012","taste",1
"1312","131-1013","babys",1
"1313","131-1013","chorus",1
"1314","131-1013","cuatro",1
"1315","131-1013","lyrics",1
"1316","131-1013","remix",1
"1317","131-1013","rewrote",1
"1318","131-1013","timesup",1
"1319","131-1013","women",1
"1320","131-1013","worldwide",1
"1321","131-1014","abused",1
"1322","131-1014","generation",1
"1323","131-1014","power",1
"1324","131-1014","sexuall",1
"1325","131-1014","stand",1
"1326","131-1014","start",1
"1327","131-1014","watching",1
"1328","131-1015","abused",1
"1329","131-1015","generation",1
"1330","131-1015","power",1
"1331","131-1015","sexuall",1
"1332","131-1015","stand",1
"1333","131-1015","start",1
"1334","131-1015","watching",1
"1335","131-1017","music",1
"1336","131-1017","novedadesviernes",1
"1337","131-1018","movement",1
"1338","131-1018","nymag",1
"1339","131-1018","sick",1
"1340","131-1018","wendy",1
"1341","131-1018","williams",1
"1342","131-1019","yah",1
"1343","131-102","academy",1
"1344","131-102","exploded",1
"1345","131-102","film",1
"1346","131-102","harvey",1
"1347","131-102","membership",1
"1348","131-102","movement",1
"1349","131-102","october",1
"1350","131-102","revoked",1
"1351","131-102","spotlight",1
"1352","131-102","weinstein's",1
"1353","131-1020","yah",1
"1354","131-1021","begin",1
"1355","131-1021","idea",1
"1356","131-1021","movement",1
"1357","131-1021","possibly",1
"1358","131-1021","understand",1
"1359","131-1022","yah",1
"1360","131-1023","begin",1
"1361","131-1023","idea",1
"1362","131-1023","movement",1
"1363","131-1023","possibly",1
"1364","131-1023","understand",1
"1365","131-1024","yah",1
"1366","131-1026","movement",1
"1367","131-1026","sick",1
"1368","131-1026","wendy",1
"1369","131-1026","williams",1
"1370","131-1027","movement",1
"1371","131-1027","sick",1
"1372","131-1027","wendy",1
"1373","131-1027","williams",1
"1374","131-1028","allen",1
"1375","131-1028","johansson",1
"1376","131-1028","moment",1
"1377","131-1028","scarlett",1
"1378","131-1028","woody",1
"1379","131-1029","interview",1
"1380","131-1029","song",1
"1381","131-1029","special",1
"1382","131-1029","write",1
"1383","131-103","crisisatmichiganstate",1
"1384","131-103","espn",1
"1385","131-103","extensively",1
"1386","131-103","hypocritical",1
"1387","131-103","innocent",1
"1388","131-103","po",1
"1389","131-103","report",1
"1390","131-1030","interview",1
"1391","131-1030","song",1
"1392","131-1030","special",1
"1393","131-1030","write",1
"1394","131-1031","abused",1
"1395","131-1031","generation",1
"1396","131-1031","power",1
"1397","131-1031","sexuall",1
"1398","131-1031","stand",1
"1399","131-1031","start",1
"1400","131-1031","watching",1
"1401","131-1032","abused",1
"1402","131-1032","generation",1
"1403","131-1032","power",1
"1404","131-1032","sexuall",1
"1405","131-1032","stand",1
"1406","131-1032","start",1
"1407","131-1032","watching",1
"1408","131-1033","cia",1
"1409","131-1033","doj",1
"1410","131-1033","fbi",1
"1411","131-1033","judge",1
"1412","131-1033","listen",1
"1413","131-1033","police",1
"1414","131-1033","policeneedsreforms",1
"1415","131-1033","qanon",1
"1416","131-1033","releasethedocuments",1
"1417","131-1033","releasethememo",1
"1418","131-1034","assaulted",1
"1419","131-1034","guy",1
"1420","131-1034","judge",1
"1421","131-1034","lady",1
"1422","131-1034","nicer",1
"1423","131-1034","should've",1
"1424","131-1035","hollywood",1
"1425","131-1035","signallers",1
"1426","131-1035","timesup",1
"1427","131-1035","virtue",1
"1428","131-1036","allegations",1
"1429","131-1036","coming",1
"1430","131-1036","deserve",1
"1431","131-1036","facepalm",1
"1432","131-1036","goof",1
"1433","131-1036","guys",1
"1434","131-1036","patrickbrown",1
"1435","131-1036","whiny",1
"1436","131-1037","alternative",1
"1437","131-1037","bad",1
"1438","131-1037","degrees",1
"1439","131-1037","dumb",1
"1440","131-1037","embracing",1
"1441","131-1037","giving",1
"1442","131-1038","billion",1
"1443","131-1038","clinton",1
"1444","131-1038","company",1
"1445","131-1038","cover",1
"1446","131-1038","dollar",1
"1447","131-1038","guess",1
"1448","131-1038","ht",1
"1449","131-1038","multi",1
"1450","131-1038","play",1
"1451","131-1038","predator",1
"1452","131-1038","private",1
"1453","131-1038","timesup",1
"1454","131-1039","auspol",1
"1455","131-1039","broadcaster",1
"1456","131-1039","misogyny",1
"1457","131-1039","national",1
"1458","131-1039","petition",1
"1459","131-1039","platform",1
"1460","131-1039","sign",1
"1461","131-104","bitches",1
"1462","131-104","calling",1
"1463","131-104","doublespeak",1
"1464","131-104","justice",1
"1465","131-104","offensive",1
"1466","131-104","social",1
"1467","131-104","women",1
"1468","131-1040","auspol",1
"1469","131-1040","broadcaster",1
"1470","131-1040","misogyny",1
"1471","131-1040","national",1
"1472","131-1040","petition",1
"1473","131-1040","platform",1
"1474","131-1040","sign",1
"1475","131-1041","blow",1
"1476","131-1041","rnc",1
"1477","131-1041","steve",1
"1478","131-1041","story",1
"1479","131-1041","understan",1
"1480","131-1041","weekend",1
"1481","131-1041","wynn",1
"1482","131-1042","change",1
"1483","131-1042","ducked",1
"1484","131-1042","grammys",1
"1485","131-1042","industry",1
"1486","131-1042","movement",1
"1487","131-1042","music",1
"1488","131-1042","roses",1
"1489","131-1042","white",1
"1490","131-1043","cdnpoli",1
"1491","131-1043","coming",1
"1492","131-1043","continue",1
"1493","131-1043","growing",1
"1494","131-1043","poorl",1
"1495","131-1043","thinking",1
"1496","131-1043","thread",1
"1497","131-1043","treat",1
"1498","131-1043","women",1
"1499","131-1044","head",1
"1500","131-1044","hillaryshypocrisy",1
"1501","131-1044","raises",1
"1502","131-1045","ha",1
"1503","131-1045","niunamas",1
"1504","131-1045","pelo",1
"1505","131-1045","timesup",1
"1506","131-1045","tocado",1
"1507","131-1045","vivasnosqueremos",1
"1508","131-1045","womensma",1
"1509","131-1046","ha",1
"1510","131-1046","niunamas",1
"1511","131-1046","pelo",1
"1512","131-1046","timesup",1
"1513","131-1046","tocado",1
"1514","131-1046","vivasnosqueremos",1
"1515","131-1046","womensma",1
"1516","131-1049","era",1
"1517","131-1049","kennedy's",1
"1518","131-1049","putting",1
"1519","131-1049","relatives",1
"1520","131-1049","sensitive",1
"1521","131-1049","spotlight",1
"1522","131-1049","teddy",1
"1523","131-105","blavity",1
"1524","131-105","blks",1
"1525","131-105","disses",1
"1526","131-105","handy",1
"1527","131-105","mayhem",1
"1528","131-105","rkelly",1
"1529","131-105","wendy",1
"1530","131-105","williams",1
"1531","131-1050","movement",1
"1532","131-1050","sick",1
"1533","131-1050","wendy",1
"1534","131-1050","williams",1
"1535","131-1051","caitlyn",1
"1536","131-1051","jenner",1
"1537","131-1051","kim",1
"1538","131-1051","kourtney's",1
"1539","131-1051","movement",1
"1540","131-1051","poor",1
"1541","131-1051","selfies",1
"1542","131-1051","sexy",1
"1543","131-1051","slams",1
"1544","131-1051","taste",1
"1545","131-1052","brought",1
"1546","131-1052","davos",1
"1547","131-1052","economic",1
"1548","131-1052","forum",1
"1549","131-1052","world",1
"1550","131-1053","24",1
"1551","131-1053","7",1
"1552","131-1053","broken",1
"1553","131-1053","education",1
"1554","131-1053","feud",1
"1555","131-1053","htt",1
"1556","131-1053","hypocrisy",1
"1557","131-1053","josh",1
"1558","131-1053","maga",1
"1559","131-1053","movement",1
"1560","131-1053","podcast",1
"1561","131-1053","system",1
"1562","131-1054","24",1
"1563","131-1054","7",1
"1564","131-1054","broken",1
"1565","131-1054","education",1
"1566","131-1054","feud",1
"1567","131-1054","htt",1
"1568","131-1054","hypocrisy",1
"1569","131-1054","josh",1
"1570","131-1054","maga",1
"1571","131-1054","movement",1
"1572","131-1054","podcast",1
"1573","131-1054","system",1
"1574","131-1055","black",1
"1575","131-1055","movement",1
"1576","131-1055","people",1
"1577","131-1055","protesting",1
"1578","131-1055","sick",1
"1579","131-1056","abused",1
"1580","131-1056","generation",1
"1581","131-1056","power",1
"1582","131-1056","sexuall",1
"1583","131-1056","stand",1
"1584","131-1056","start",1
"1585","131-1056","watching",1
"1586","131-1057","abused",1
"1587","131-1057","generation",1
"1588","131-1057","power",1
"1589","131-1057","sexuall",1
"1590","131-1057","stand",1
"1591","131-1057","start",1
"1592","131-1057","watching",1
"1593","131-1058","resist",1
"1594","131-1058","theresistance",1
"1595","131-1058","villainsresist",1
"1596","131-1059","resist",1
"1597","131-1059","theresistance",1
"1598","131-1059","villainsresist",1
"1599","131-106","aftermath",1
"1600","131-106","azizansari",1
"1601","131-106","coerc",1
"1602","131-106","consent",1
"1603","131-106","conversations",1
"1604","131-106","create",1
"1605","131-106","shape",1
"1606","131-106","syllabus",1
"1607","131-1060","resist",1
"1608","131-1060","theresistance",1
"1609","131-1060","villainsresist",1
"1610","131-1061","resist",1
"1611","131-1061","theresistance",1
"1612","131-1061","villainsresist",1
