"","topic","term","beta"
"709",9,"laughed",1.01278448806756e-77
"710",10,"laughed",4.27395908918898e-68
"711",1,"una",7.53376022639736e-92
"712",2,"una",2.24640860093014e-95
"713",3,"una",1.88834646192661e-67
"714",4,"una",9.04724889530063e-72
"715",5,"una",9.00806805962769e-157
"716",6,"una",3.96356484484909e-80
"717",7,"una",5.59912856672543e-125
"718",8,"una",3.01983097527871e-155
"719",9,"una",0.0128342868942962
"720",10,"una",5.18181525369479e-155
"721",1,"consensual",0.000459806110374589
"722",2,"consensual",1.38275751959751e-40
"723",3,"consensual",5.75210696680389e-46
"724",4,"consensual",5.02199626951285e-51
"725",5,"consensual",0.00136645101180953
"726",6,"consensual",1.20855475356792e-30
"727",7,"consensual",4.00335736713347e-24
"728",8,"consensual",1.48920104003002e-106
"729",9,"consensual",8.44221699381353e-56
"730",10,"consensual",9.64054390373837e-23
"731",1,"consent",3.32555022850643e-09
"732",2,"consent",6.31197416372976e-47
"733",3,"consent",0.00209947596164454
"734",4,"consent",2.09703499584943e-29
"735",5,"consent",0.00106532905583385
"736",6,"consent",5.67096093069726e-34
"737",7,"consent",0.00017063547046343
"738",8,"consent",6.39775573329845e-05
"739",9,"consent",5.0676798441301e-05
"740",10,"consent",0.000480708761395407
"741",1,"tym",7.01236435035444e-117
"742",2,"tym",2.81100246214076e-116
"743",3,"tym",9.58411128939429e-129
"744",4,"tym",2.41579113446411e-116
"745",5,"tym",0.000280342523494812
"746",6,"tym",7.41941991338141e-117
"747",7,"tym",7.7812199384638e-117
"748",8,"tym",9.04419398131346e-117
"749",9,"tym",5.51872560092576e-129
"750",10,"tym",1.05971817150576e-116
"751",1,"conozco",5.8126040278326e-103
"752",2,"conozco",4.34655800384856e-91
"753",3,"conozco",3.73461622354474e-103
"754",4,"conozco",1.63104664852147e-102
"755",5,"conozco",5.51070889462327e-103
"756",6,"conozco",0.000858326104552686
"757",7,"conozco",6.34986388129112e-103
"758",8,"conozco",7.19942931711141e-103
"759",9,"conozco",8.52715137715553e-21
"760",10,"conozco",8.21262767945126e-103
"761",1,"assaults",9.11569677035569e-49
"762",2,"assaults",3.72007597602084e-44
"763",3,"assaults",0.000518553141122207
"764",4,"assaults",1.89737839409894e-67
"765",5,"assaults",8.85540194032898e-76
"766",6,"assaults",2.31476032788044e-21
"767",7,"assaults",1.29977798569056e-67
"768",8,"assaults",1.94353120742459e-299
"769",9,"assaults",9.00072869820264e-68
"770",10,"assaults",0.000151820581723795
"771",1,"inappropriate",0.0011439274065063
"772",2,"inappropriate",8.50188323791232e-177
"773",3,"inappropriate",0.00219226187095168
"774",4,"inappropriate",3.61868500983504e-319
"775",5,"inappropriate",6.59206561884296e-21
"776",6,"inappropriate",2.31107584377116e-57
"777",7,"inappropriate",1.34050078011064e-19
"778",8,"inappropriate",1.1327464656304e-09
"779",9,"inappropriate",3.83301715866313e-116
"780",10,"inappropriate",8.22581890459295e-96
"781",1,"die",5.83030648551565e-79
"782",2,"die",7.95338131212204e-51
"783",3,"die",5.51330999448116e-53
"784",4,"die",0.00975549242920865
"785",5,"die",5.66005741650055e-79
"786",6,"die",1.18471658263234e-70
"787",7,"die",9.27117905388308e-14
"788",8,"die",7.06172268812969e-46
"789",9,"die",8.21494083716604e-122
"790",10,"die",1.20360991478533e-100
"791",1,"people",1.08299422757793e-06
"792",2,"people",5.6276549323546e-36
"793",3,"people",0.00940497288226896
"794",4,"people",0.0159393168432766
"795",5,"people",2.3197743331705e-09
"796",6,"people",0.000238674075294685
"797",7,"people",0.00249088735545538
"798",8,"people",2.20482091340217e-07
"799",9,"people",2.74001497559744e-38
"800",10,"people",5.28924851395056e-12
"801",1,"wetoo",8.41443201432227e-320
"802",2,"wetoo",0.0100092871407875
"803",3,"wetoo",2.39254636920997e-55
"804",4,"wetoo",8.18362868114839e-218
"805",5,"wetoo",2.95945321858907e-321
"806",6,"wetoo",3.81834717436903e-109
"807",7,"wetoo",1.42832028440816e-109
"808",8,"wetoo",2.45600032547684e-320
"809",9,"wetoo",3.17547488446233e-116
"810",10,"wetoo",2.72553790323503e-53
"811",1,"daughter",2.30148796002513e-09
"812",2,"daughter",5.94306978723306e-70
"813",3,"daughter",0.000736922789919646
"814",4,"daughter",1.75169536453703e-107
"815",5,"daughter",0.00158611216471508
"816",6,"daughter",2.49049644233659e-23
"817",7,"daughter",1.35660042132841e-68
"818",8,"daughter",8.94650675823112e-32
"819",9,"daughter",1.11304215298015e-55
"820",10,"daughter",3.24340927680624e-187
"821",1,"anita",8.55101617601377e-68
"822",2,"anita",1.3638748911902e-67
"823",3,"anita",0.00103710628224399
"824",4,"anita",1.29583926229635e-67
"825",5,"anita",2.24187371993965e-81
"826",6,"anita",9.84077349020118e-49
"827",7,"anita",7.76878250825086e-258
"828",8,"anita",2.40753736447388e-79
"829",9,"anita",1.28512370829392e-79
"830",10,"anita",9.84411381687274e-68
"831",1,"harassment",0.00330285896798678
"832",2,"harassment",5.32040173532558e-34
"833",3,"harassment",5.03944446266892e-23
"834",4,"harassment",1.70761082491955e-50
"835",5,"harassment",1.8038748396249e-46
"836",6,"harassment",0.0444389086442274
"837",7,"harassment",4.97413878325673e-11
"838",8,"harassment",8.33778567625128e-30
"839",9,"harassment",1.87417062251519e-93
"840",10,"harassment",2.85999786381001e-36
"841",1,"dystopias",1.03964755924923e-40
"842",2,"dystopias",9.67372063788099e-56
"843",3,"dystopias",0.000388914855841498
"844",4,"dystopias",9.42843447471128e-56
"845",5,"dystopias",3.72007597602084e-44
"846",6,"dystopias",3.72007597602084e-44
"847",7,"dystopias",2.25028782557438e-67
"848",8,"dystopias",8.00505939154775e-56
"849",9,"dystopias",6.49181871398237e-56
"850",10,"dystopias",8.21692020439803e-56
"851",1,"feminist",0.00128728439182216
"852",2,"feminist",0.00205703246457859
"853",3,"feminist",0.0017660631222562
"854",4,"feminist",1.45579941638175e-71
"855",5,"feminist",0.000640595842992639
"856",6,"feminist",0.00188761038810574
"857",7,"feminist",2.73873102749385e-39
"858",8,"feminist",3.2982052105558e-19
"859",9,"feminist",8.17902695814812e-90
"860",10,"feminist",9.87543326789693e-34
"861",1,"3",0.00289422655391421
"862",2,"3",1.37656053445168e-71
"863",3,"3",8.20081487328471e-29
"864",4,"3",0.00987026226487885
"865",5,"3",8.69990463981853e-194
"866",6,"3",2.8484145730494e-35
"867",7,"3",1.04899998604665e-12
"868",8,"3",1.60493314982309e-49
"869",9,"3",0.00658199722691364
"870",10,"3",9.39892878468652e-20
"871",1,"tmz",7.44053692675967e-21
"872",2,"tmz",9.24718054278174e-56
"873",3,"tmz",1.50399182300115e-16
"874",4,"tmz",3.0024164244065e-67
"875",5,"tmz",1.94434916898534e-67
"876",6,"tmz",2.02477475457953e-67
"877",7,"tmz",2.05677202097e-67
"878",8,"tmz",0.000295812237473575
"879",9,"tmz",1.42427760631152e-67
"880",10,"tmz",7.85461438007411e-56
"881",1,"sur",3.47024635539001e-67
"882",2,"sur",3.80628865384697e-64
"883",3,"sur",7.86854465172889e-103
"884",4,"sur",1.68628222656297e-142
"885",5,"sur",2.76097835391012e-09
"886",6,"sur",1.97244227352284e-67
"887",7,"sur",3.60255357503633e-67
"888",8,"sur",1.01311699246378e-55
"889",9,"sur",0.00282628593567578
"890",10,"sur",0.00371005675744253
"891",1,"lewinsky",5.77662334750846e-07
"892",2,"lewinsky",2.28167279618612e-41
"893",3,"lewinsky",2.67128998057984e-85
"894",4,"lewinsky",1.45211948033776e-63
"895",5,"lewinsky",0.0204138467676514
"896",6,"lewinsky",3.09351663909672e-124
"897",7,"lewinsky",2.40013691726949e-27
"898",8,"lewinsky",0.0107026167446376
"899",9,"lewinsky",3.28305960513083e-34
"900",10,"lewinsky",5.35119818389384e-89
"901",1,"surprised",4.60882953454114e-56
"902",2,"surprised",3.62304442474067e-314
"903",3,"surprised",0.000259276570560998
"904",4,"surprised",5.67765451862141e-56
"905",5,"surprised",3.72007597602084e-44
"906",6,"surprised",4.66239675552228e-56
"907",7,"surprised",8.16030326678976e-68
"908",8,"surprised",8.58994647804754e-68
"909",9,"surprised",5.65086316306586e-68
"910",10,"surprised",9.04933289772558e-68
"911",1,"hr",0.00113106430356932
"912",2,"hr",2.34798243757086e-83
"913",3,"hr",1.07114137523713e-214
"914",4,"hr",1.74198166535139e-104
"915",5,"hr",1.3165418119737e-55
"916",6,"hr",9.22337482258026e-33
"917",7,"hr",0.000721067927028979
"918",8,"hr",2.40623962843194e-26
"919",9,"hr",1.10950263984016e-55
"920",10,"hr",1.72090915873664e-08
"921",1,"talk",1.73096336862706e-36
"922",2,"talk",6.81904691304701e-35
"923",3,"talk",4.49674089504242e-30
"924",4,"talk",0.000182030867896262
"925",5,"talk",2.65375138669324e-32
"926",6,"talk",1.36013065770321e-71
"927",7,"talk",0.00605029843782387
"928",8,"talk",0.00266069424752576
"929",9,"talk",1.01345190472139e-258
"930",10,"talk",1.47783188761225e-88
"931",1,"faire",9.51693927630692e-92
"932",2,"faire",2.40946225309529e-91
"933",3,"faire",1.78876435083765e-103
"934",4,"faire",2.17587851574654e-91
"935",5,"faire",9.13176961359832e-92
"936",6,"faire",9.89632915607066e-92
"937",7,"faire",1.02272695964054e-91
"938",8,"faire",0.000295812237473673
"939",9,"faire",5.69872158799823e-36
"940",10,"faire",0.000303641163448159
"941",1,"moins",9.80220050849477e-92
"942",2,"moins",2.48168359487615e-91
"943",3,"moins",6.88650903900883e-92
"944",4,"moins",2.24109841925941e-91
"945",5,"moins",9.40548577316483e-92
"946",6,"moins",1.0192962287095e-91
"947",7,"moins",1.05338223380193e-91
"948",8,"moins",0.000295812237473755
"949",9,"moins",5.17529790122322e-31
"950",10,"moins",0.000151820581724034
"951",1,"share",6.33350367646814e-22
"952",2,"share",4.05805175148766e-17
"953",3,"share",0.00179219422393349
"954",4,"share",2.63309611742547e-28
"955",5,"share",1.23685653243631e-24
"956",6,"share",0.00674864976623112
"957",7,"share",1.12117553539743e-39
"958",8,"share",8.59557166666403e-307
"959",9,"share",3.72007597602084e-44
"960",10,"share",1.74991084536134e-38
"961",1,"nba",7.40198701204211e-70
"962",2,"nba",2.27886547626687e-67
"963",3,"nba",1.19948941139036e-67
"964",4,"nba",0.000348410443904441
"965",5,"nba",1.40216340622161e-67
"966",6,"nba",1.46016215082597e-67
"967",7,"nba",0.000288342848470068
"968",8,"nba",5.85347735101293e-64
"969",9,"nba",2.77695219717281e-79
"970",10,"nba",5.97903632744779e-46
"971",1,"campaign",5.50695184130252e-47
"972",2,"campaign",8.98836550981133e-31
"973",3,"campaign",4.00222723323595e-66
"974",4,"campaign",5.88036137137287e-46
"975",5,"campaign",1.82556108177107e-57
"976",6,"campaign",2.41281686044127e-74
"977",7,"campaign",4.56965850478738e-36
"978",8,"campaign",0.0248482279477947
"979",9,"campaign",1.19190763628844e-123
"980",10,"campaign",4.27960799860296e-134
"981",1,"jokes",0.000707054438833891
"982",2,"jokes",5.68916854463062e-237
"983",3,"jokes",1.42907061984864e-23
"984",4,"jokes",3.72007597602084e-44
"985",5,"jokes",1.16385095691836e-55
"986",6,"jokes",1.18778942749121e-55
"987",7,"jokes",5.72985732487846e-37
"988",8,"jokes",3.72007597602084e-44
"989",9,"jokes",9.95924348818183e-56
"990",10,"jokes",7.72320372066452e-76
"991",1,"history",0.0029323467844891
"992",2,"history",1.00495342553568e-66
"993",3,"history",0.000360922044563296
"994",4,"history",0.00030455144413294
"995",5,"history",0.00153470654841687
"996",6,"history",0.00111332651831438
"997",7,"history",4.0162013422204e-44
"998",8,"history",4.45393507672759e-11
"999",9,"history",8.87467697456299e-205
"1000",10,"history",1.32668632285609e-27
"1001",1,"issue",0.00215160597113561
"1002",2,"issue",2.15563249413424e-86
"1003",3,"issue",9.2408296778602e-76
"1004",4,"issue",1.3425753490898e-55
"1005",5,"issue",9.32048931585959e-20
"1006",6,"issue",5.09401345360188e-56
"1007",7,"issue",0.00443821776350434
"1008",8,"issue",2.07269210122686e-25
"1009",9,"issue",3.72007597602084e-44
"1010",10,"issue",6.26045467168287e-08
"1011",1,"millennials",1.204792403723e-79
"1012",2,"millennials",6.504375727343e-56
"1013",3,"millennials",3.72007597602084e-44
"1014",4,"millennials",1.71416327491508e-70
"1015",5,"millennials",1.16963331565539e-79
"1016",6,"millennials",1.24219309980174e-79
"1017",7,"millennials",1.55356838753697e-06
"1018",8,"millennials",0.00103374901829532
"1019",9,"millennials",7.33412656690275e-80
"1020",10,"millennials",1.4858849726064e-79
"1021",1,"bringt",2.91642897205933e-116
"1022",2,"bringt",4.12998421390213e-104
"1023",3,"bringt",1.71321384915548e-116
"1024",4,"bringt",0.00069682088780862
"1025",5,"bringt",2.72773573369316e-116
"1026",6,"bringt",3.08572263100878e-116
"1027",7,"bringt",1.41590765405537e-104
"1028",8,"bringt",1.60534577507709e-104
"1029",9,"bringt",3.39783467876655e-93
"1030",10,"bringt",2.29715864741932e-88
"1031",1,"debatte",2.13183765660622e-104
"1032",2,"debatte",6.79300275908545e-104
"1033",3,"debatte",8.56432164327151e-93
"1034",4,"debatte",0.00330989921709094
"1035",5,"debatte",2.02111420939793e-104
"1036",6,"debatte",2.23619241328352e-104
"1037",7,"debatte",1.14748927552039e-68
"1038",8,"debatte",2.64047137675316e-104
"1039",9,"debatte",3.30240179339996e-118
"1040",10,"debatte",3.66660836586983e-122
"1041",1,"wind",7.38362404738484e-80
"1042",2,"wind",1.48438842593084e-79
"1043",3,"wind",1.26050830787514e-91
"1044",4,"wind",1.37486741541905e-79
"1045",5,"wind",1.72158242656556e-91
"1046",6,"wind",0.00114443480607025
"1047",7,"wind",7.79991481320584e-80
"1048",8,"wind",2.13309874000209e-91
"1049",9,"wind",9.23262483271341e-92
"1050",10,"wind",9.10631234328667e-80
"1051",1,"complicit",7.26536219794845e-33
"1052",2,"complicit",1.33602726526761e-55
"1053",3,"complicit",4.96136833825601e-274
"1054",4,"complicit",1.92527026891181e-09
"1055",5,"complicit",1.1988860242252e-41
"1056",6,"complicit",1.06930547758487e-55
"1057",7,"complicit",0.000432512679360624
"1058",8,"complicit",1.10557024402002e-55
"1059",9,"complicit",8.9657818004106e-56
"1060",10,"complicit",1.13483011202922e-55
"1061",1,"report",6.91930066354496e-05
"1062",2,"report",1.26060332029825e-64
"1063",3,"report",0.00537508303661222
"1064",4,"report",7.65204442493646e-62
"1065",5,"report",0.000484111750599041
"1066",6,"report",0.00137258094926058
"1067",7,"report",8.54145410606018e-39
"1068",8,"report",4.01903907423269e-44
"1069",9,"report",8.13253502666481e-53
"1070",10,"report",3.84794260097047e-60
"1071",1,"person",1.65421163779072e-81
"1072",2,"person",0.000591138105814174
"1073",3,"person",3.27110614418958e-10
"1074",4,"person",7.02843898853084e-14
"1075",5,"person",0.00313606670096705
"1076",6,"person",2.22333619787065e-76
"1077",7,"person",0.00106919946060498
"1078",8,"person",0.000281527532804014
"1079",9,"person",3.72007597602084e-44
"1080",10,"person",4.45867853889131e-27
"1081",1,"tu",1.40195264199547e-79
"1082",2,"tu",8.70809586990746e-35
"1083",3,"tu",1.07664185427682e-79
"1084",4,"tu",0.0001742052219514
"1085",5,"tu",1.36103770304887e-79
"1086",6,"tu",4.26566365157679e-282
"1087",7,"tu",1.48099299937167e-79
"1088",8,"tu",1.59881051921928e-79
"1089",9,"tu",0.00131941267137677
"1090",10,"tu",1.7299501591553e-79
"1091",1,"private",5.0999165370998e-46
"1092",2,"private",9.13551834159128e-56
"1093",3,"private",0.000279835221715424
"1094",4,"private",4.76491091667371e-15
"1095",5,"private",0.000398284764961655
"1096",6,"private",3.07311782554784e-65
"1097",7,"private",2.00703459916405e-67
"1098",8,"private",3.68892453135293e-47
"1099",9,"private",1.38983534633834e-67
"1100",10,"private",7.75976973733307e-56
"1101",1,"monica",1.71534719339796e-08
"1102",2,"monica",7.79198436164591e-39
"1103",3,"monica",4.58699966883304e-65
"1104",4,"monica",1.29714232039773e-60
"1105",5,"monica",0.0222245810048464
"1106",6,"monica",3.66462225994527e-98
"1107",7,"monica",1.29795537425818e-27
"1108",8,"monica",0.0107153293187465
"1109",9,"monica",1.6672911886036e-39
"1110",10,"monica",1.49327230487347e-21
"1111",1,"decir",3.66081304675073e-92
"1112",2,"decir",4.4989007912843e-80
"1113",3,"decir",2.57183988392474e-92
"1114",4,"decir",8.369619880884e-92
"1115",5,"decir",3.51257847474049e-92
"1116",6,"decir",2.30728068585848e-80
"1117",7,"decir",3.93396774159922e-92
"1118",8,"decir",4.35220329067542e-92
"1119",9,"decir",0.000479786425954999
"1120",10,"decir",4.86811810396996e-92
"1121",1,"golf",4.4922621411319e-116
"1122",2,"golf",5.91642677424e-104
"1123",3,"golf",1.19296486978076e-104
"1124",4,"golf",5.2101232186311e-104
"1125",5,"golf",4.2016125307784e-116
"1126",6,"golf",4.75303024761722e-116
"1127",7,"golf",4.98471850215991e-116
"1128",8,"golf",0.000295812237473747
"1129",9,"golf",1.6460707850508e-116
"1130",10,"golf",2.62339536015962e-104
"1131",1,"heid's",4.4922621411319e-116
"1132",2,"heid's",5.91642677424e-104
"1133",3,"heid's",1.19296486978076e-104
"1134",4,"heid's",5.2101232186311e-104
"1135",5,"heid's",1.76030973616956e-104
"1136",6,"heid's",4.75303024761722e-116
"1137",7,"heid's",4.98471850215991e-116
"1138",8,"heid's",0.000295812237473747
"1139",9,"heid's",1.6460707850508e-116
"1140",10,"heid's",6.78876854352125e-116
"1141",1,"ist",1.27958405529554e-116
"1142",2,"ist",2.07904162643373e-104
"1143",3,"ist",4.6493569001186e-173
"1144",4,"ist",0.00278728355123448
"1145",5,"ist",1.19679484955483e-116
"1146",6,"ist",1.35386170543747e-116
"1147",7,"ist",1.4198565491154e-116
"1148",8,"ist",1.65034302139739e-116
"1149",9,"ist",6.37598179675448e-161
"1150",10,"ist",1.93375791552287e-116
"1151",1,"das",1.6814264107736e-55
"1152",2,"das",7.93445992496022e-92
"1153",3,"das",4.14930753518465e-144
"1154",4,"das",0.00261307831275301
"1155",5,"das",1.90256817247644e-67
"1156",6,"das",1.98126554532697e-67
"1157",7,"das",0.000288342848469528
"1158",8,"das",4.77962484562943e-288
"1159",9,"das",1.13815727099594e-11
"1160",10,"das",4.9406384208999e-88
"1161",1,"1",0.00703237501573958
"1162",2,"1",5.13202274385048e-65
"1163",3,"1",3.90841682885967e-25
"1164",4,"1",0.00427428482541495
"1165",5,"1",7.28657078421295e-43
"1166",6,"1",6.00322520382712e-61
"1167",7,"1",5.48593387940933e-24
"1168",8,"1",1.90063895767168e-262
"1169",9,"1",3.87489241845969e-105
"1170",10,"1",0.0272873206541635
"1171",1,"les",1.18968072500503e-55
"1172",2,"les",1.0643691166063e-09
"1173",3,"les",9.1356387067087e-38
"1174",4,"les",0.000648013395459522
"1175",5,"les",1.1792520462496e-55
"1176",6,"les",1.90233573840402e-315
"1177",7,"les",1.21290498630972e-55
"1178",8,"les",1.24432468612869e-55
"1179",9,"les",0.00214928699587469
"1180",10,"les",0.00643134280734083
"1181",1,"qui",2.17347724608157e-79
"1182",2,"qui",0.000360878146910282
"1183",3,"qui",1.66914150330717e-79
"1184",4,"qui",4.04711790557554e-79
"1185",5,"qui",2.11004663206415e-79
"1186",6,"qui",2.24094657894933e-79
"1187",7,"qui",2.29601593444601e-79
"1188",8,"qui",1.06957198473139e-38
"1189",9,"qui",0.00147222468884653
"1190",10,"qui",0.000866433554436537
"1191",1,"community",0.00345619306985628
"1192",2,"community",2.35490987062919e-70
"1193",3,"community",1.7060465753074e-60
"1194",4,"community",5.54076215050024e-48
"1195",5,"community",2.41450161603358e-61
"1196",6,"community",0.000203209515634559
"1197",7,"community",1.99979577912842e-05
"1198",8,"community",1.95579160564201e-22
"1199",9,"community",1.17931088885798e-55
"1200",10,"community",1.87769071999781e-50
"1201",1,"husband",7.32965599571274e-56
"1202",2,"husband",3.32801348067957e-51
"1203",3,"husband",0.0004495016412687
"1204",4,"husband",6.8278574173138e-62
"1205",5,"husband",0.000495175647970846
"1206",6,"husband",4.45621895292976e-69
"1207",7,"husband",8.95860777813272e-76
"1208",8,"husband",8.80988305313358e-31
"1209",9,"husband",1.43133614890274e-67
"1210",10,"husband",3.72007597602084e-44
"1211",1,"wife",3.28649046383485e-55
"1212",2,"wife",8.02345771841354e-46
"1213",3,"wife",0.000865043147884205
"1214",4,"wife",0.000524960924990479
"1215",5,"wife",0.000324327274863229
"1216",6,"wife",2.43075052348678e-27
