"id","tweet","date"
129,"ddlovato: Yesterday we watched our future march for a greater tomorrow Ì†ΩÌπèÌ†ºÌøº‚ù§Ô∏è #neveragain‚Ä¶ https://t.co/zPiDZLATh0",2018-03-25 21:23:22
130,"ICYMI: I'm honored to serve on the Florida State Public Safety Commission, named after Marjory Stoneman Douglas.  W‚Ä¶ https://t.co/hCnstx7JjV",2018-03-25 21:23:21
131,"RT @rp4freedom1st: The left has pushed so much garbage propaganda that the people listening have come up with this as their message. Ì†æÌ¥¶Ì†ºÌøº‚Äç‚ôÇÔ∏è‚Ä¶",2018-03-25 21:23:20
132,"RT @Emma4Change: I have absolutely no words... Thank you not only for your service but for standing with us as we #MarchForOurLives tomorro‚Ä¶",2018-03-25 21:23:20
133,"RT @Emma4Change: I have absolutely no words... Thank you not only for your service but for standing with us as we #MarchForOurLives tomorro‚Ä¶",2018-03-25 21:23:20
134,"@marcorubio You cannot honestly believe that these amazing STUDENTS are going to allow you to be re-elected!??! You‚Ä¶ https://t.co/dNWsmw9cmO",2018-03-25 21:23:19
135,"RT @rp4freedom1st: The left has pushed so much garbage propaganda that the people listening have come up with this as their message. Ì†æÌ¥¶Ì†ºÌøº‚Äç‚ôÇÔ∏è‚Ä¶",2018-03-25 21:23:19
136,"RT @Emma4Change: I have absolutely no words... Thank you not only for your service but for standing with us as we #MarchForOurLives tomorro‚Ä¶",2018-03-25 21:23:18
137,"RT @CalvinKlein: On this history making day, @milliebbrown declares her support for @amarch4ourlives at the Kids‚Äô Choice Awards in Los Ange‚Ä¶",2018-03-25 21:23:18
138,"RT @Emma4Change: I have absolutely no words... Thank you not only for your service but for standing with us as we #MarchForOurLives tomorro‚Ä¶",2018-03-25 21:23:18
139,"RT @TeenVogue: Our March cover stars and gun violence activists @Emma4Change, @NzaAriKhepra, @Sarahchadwickk and @JaclynCorin tell us why t‚Ä¶",2018-03-25 21:23:18
140,"If Jews had guns...
If the Burmese has guns...
If the Native Americans had guns...

This is all hindsight bias. The‚Ä¶ https://t.co/HUXTeJAsrr",2018-03-25 21:23:17
141,"RT @DunnBAD: 800k children marched on DC
Preteens  took to the stage to speak eloquently about peace 
That Ì†æÌ¥° in the Oval couldn't muster a‚Ä¶",2018-03-25 21:23:16
142,"RT @GaryRayBetz: ""Parkland students - 'Our manifesto to fix America's gun laws...After the massacre at our high school, our lives have chan‚Ä¶",2018-03-25 21:23:16
