tweet,date,text
2264,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2265,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2266,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2267,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2268,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2269,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2270,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2271,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2272,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2273,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2274,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2275,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2276,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2277,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2278,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2279,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2280,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2281,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2282,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2283,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2284,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2285,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2286,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2287,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2288,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2289,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2290,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
2291,2/26/18 21:29,"@MurriBrielIL16 @1IronMan2018 @AgentHillResist @2HawkEye2018 @CaptainsLog2O18 @ScarletAvengers @1WarMachine2018 @AgentCarter_SSR @natasharesists @CapRogers2018 @BatmanResist @ItHasBegun2016 @CaptSisko2018 @trashpanda2018 @1SpiderMan2018 @CatWomanResists @Wolv_2018 @Moondragon_1 @Scully2018 @Coulson_2017 @StormResist @NickFury2018 @American_Blonde @merylnyc @JRHorsting @NotHoneyWest @QuoththeRaven2 @PepperResists @AynRandPaulRyan @HowardStark2018 @Doctor12Resists @WWResists @Thor_ofMight @Elastigirl2018 @iche_me @OriginalJLP @LunaLuvgood2017 @13thDoctor2018 @EffieResists @jacksnowknows @PinkRavenRoth @Lady_Pgh @MarvelResists @LauraBarton2018 @PleaseThink1776 @StarLordResists @Kryten_42 @StarWarsResists @mystcole @TPolResists Monica Lewinsky joined the movement, making people really question the #metoo whole thing. Regret in the morning is not assault or sexual harassment."
