id,tweet,date,screenName,retweetCount,isRetweet,retweeted,favoriteCount,originaltweet
96,#AltonSterling Stephon Clark Tamir Rice Trayvon Martin Philando Castille Eric Garner Michael Brown Terence Crutcher,2018-03-28 23:19:28,triweasle,29552,True,False,0,"RT @RanttMedia: #AltonSterling

Stephon Clark

Tamir Rice 

Trayvon Martin

Philando Castille

Eric Garner

Michael Brown

Terence Crutcherâ¦"
97,#AltonSterling Stephon Clark Tamir Rice Trayvon Martin Philando Castille Eric Garner Michael Brown Terence Crutcher,2018-03-28 23:19:28,rterrellhall,29552,True,False,0,"RT @RanttMedia: #AltonSterling

Stephon Clark

Tamir Rice 

Trayvon Martin

Philando Castille

Eric Garner

Michael Brown

Terence Crutcherâ¦"
98,#AltonSterling Stephon Clark Tamir Rice Trayvon Martin Philando Castille Eric Garner Michael Brown Terence Crutcher,2018-03-28 23:19:28,larissaj25,29552,True,False,0,"RT @RanttMedia: #AltonSterling

Stephon Clark

Tamir Rice 

Trayvon Martin

Philando Castille

Eric Garner

Michael Brown

Terence Crutcherâ¦"
99,#AltonSterling Stephon Clark Tamir Rice Trayvon Martin Philando Castille Eric Garner Michael Brown Terence Crutcher,2018-03-28 23:19:25,ThisIsSoTweet,29552,True,False,0,"RT @RanttMedia: #AltonSterling

Stephon Clark

Tamir Rice 

Trayvon Martin

Philando Castille

Eric Garner

Michael Brown

Terence Crutcherâ¦"
100,Know it may seem like a lot to track-#AltonSterling; #census2020 attack; #PutPatientsFirst; #MeToo #Dreamers. If you march,2018-03-28 23:18:57,LogophilicMind,19,True,False,0,RT @FGossGraves: Know it may seem like a lot to track-#AltonSterling; #census2020 attack; #PutPatientsFirst; #MeToo #Dreamers. If you marchâ¦
101,Well there it is #altonsterling will get NO JUSTICE!! Now everyone wants to seek healing LET A JURY DECIDE!!! ,2018-03-27 15:29:57,FIT_PR0,0,False,False,1,"Well there it is #altonsterling will get NO JUSTICE!! Now everyone wants to seek ""healing"" 
LET A JURY DECIDE!!!â¦ https://t.co/cXYCBycXcT"
102,the cops who killed #AltonSterling just got let off with no charges.,2018-03-27 15:29:56,meganwaples,61,True,False,0,RT @BlackBlocBoi: the cops who killed #AltonSterling just got let off with no charges.
103,Im a resident of Baton Rouge. My kids live in his neighborhood. They paints him as a criminal. #AltonSterling,2018-03-27 15:29:56,Theeciarahart,0,False,False,1,Iâm a resident of Baton Rouge. My kids live in his neighborhood. They paints him as a criminal. #AltonSterling
104,La AG Jeff Landry: no state prosecution of BR Police officers in shooting death of #AltonSterling,2018-03-27 15:29:56,ShotByLu,6,True,False,0,RT @katiecmoore: La AG Jeff Landry: no state prosecution of BR Police officers in shooting death of #AltonSterling
105,Attorney General of Louisiana states the police officers actions were well founded and reasonable. No charges will be pr,2018-03-27 15:29:53,jenn_budd,2,True,False,0,RT @DaniW_Speaks: Attorney General of Louisiana states the police officersâ actions were well founded and reasonable. No charges will be prâ¦
106,"Another black man senselessly murdered. If we want to establish police accountability, we must start holding polic ",2018-03-27 15:29:49,AdamDeMarco,0,False,False,2,"Another black man senselessly murdered.  If we want to establish police accountability, we must start holding policâ¦ https://t.co/VMbNiqwsd5"
107,Its nothing new! They never charge the cops #AltonSterling,2018-03-27 15:29:47,SassyTMc,0,False,False,0,Itâs nothing new! They never charge the cops #AltonSterling
108,BREAKING: No charges in #AltonSterling death at the hands of police officers whose actions have been described by prose,2018-03-27 15:29:46,AlumniUSC,65,True,False,0,RT @thelauracoates: BREAKING: No charges in #AltonSterling death at the hands of police officers whose actions have been described by proseâ¦
109,BREAKING: No charges in #AltonSterling death at the hands of police officers whose actions have been described by prose,2018-03-27 15:29:42,RealBostonJorge,65,True,False,0,RT @thelauracoates: BREAKING: No charges in #AltonSterling death at the hands of police officers whose actions have been described by proseâ¦
110,"Where's was the information on the officers threatening #AltonSterling per the DOJ investigation, Jeff Landry?",2018-03-27 15:29:40,PSNBatonRouge,0,False,False,0,"Where's was the information on the officers threatening #AltonSterling per the DOJ investigation, Jeff Landry?"
111,BREAKING: Baton Rouge officers who shot #AltonSterling wont be charged in his 2016 killing ,2018-03-27 15:29:35,adv_project,3,False,False,1,BREAKING: Baton Rouge officers who shot #AltonSterling wonât be charged in his 2016 killing https://t.co/RTTNOMy597
112,And of course he called what they did well founded reasonable too. The run of cops getting away with murdering ,2018-03-27 15:29:35,KevDGrussing,2,False,False,2,"And of course he called what they did ""well founded &amp; reasonable"" too.
The run of cops getting away with murderingâ¦ https://t.co/3ySO5sM8RQ"
113,#AltonSterling Baton Rouge officers who shot Alton Sterling wont be charged in his 2016 killing ,2018-03-27 15:29:34,RelloDaRebel,1,True,False,0,RT @TiGGyZTweetZ: #AltonSterling Baton Rouge officers who shot Alton Sterling wonât be charged in his 2016 killing https://t.co/zm59g4uud6
114,Reaction from #BatonRouge State Rep. Ted James on #AltonSterling announcement ,2018-03-27 15:29:33,CalebBernacchio,4,True,False,0,RT @aegallo: Reaction from #BatonRouge State Rep. Ted James on #AltonSterling announcement https://t.co/RVNu68v1lR
115,"#AltonSterling Murderers, NO Charges",2018-03-27 15:29:32,RaceForTheTimes,0,False,False,0,"#AltonSterling Murderers, NO Charges"
116,Remember their names. #StephonClark #TerenceCrutcher #PhilandoCastile #SamDubose #KeithLamontScott #AltonSterling #SandraBla,2018-03-27 15:29:31,kwillsmom,3550,True,False,0,"RT @mrmedina: Remember their names.

#StephonClark
#TerenceCrutcher
#PhilandoCastile
#SamDubose
#KeithLamontScott
#AltonSterling
#SandraBlaâ¦"
117,He has a name #AltonSterling ,2018-03-27 15:29:30,SoMalerie,0,False,False,0,He has a name ... #AltonSterling https://t.co/B5aEM6NQST
118,#breaking: Louisiana attorney general announces NO state charges against officers in #AltonSterling shooting death; they,2018-03-27 15:29:27,cfordwtva,21,True,False,0,RT @gabegutierrez: #breaking: Louisiana attorney general announces NO state charges against officers in #AltonSterling shooting death; theyâ¦
119,"No charges filed against two officers in #AltonSterling case, Louisiana AG Jeff Landry says via ",2018-03-27 15:29:26,brownjen,0,False,False,1,"No charges filed against two officers in #AltonSterling case, Louisiana AG Jeff Landry says https://t.co/tSH0AeVzbA via @theadvocatebr"
120,State will not pursue charges against officers in death of #AltonSterling according to the family. AG briefing med,2018-03-27 15:29:24,LukePourciau,13,True,False,0,RT @ChrisNakamoto: State will not pursue charges against @brpd officers in death of #AltonSterling according to the family. AG briefing medâ¦
121,#breaking: Louisiana attorney general announces NO state charges against officers in #AltonSterling shooting death; they,2018-03-27 15:29:22,Annie_Rose23,21,True,False,0,RT @gabegutierrez: #breaking: Louisiana attorney general announces NO state charges against officers in #AltonSterling shooting death; theyâ¦
122,La AG Jeff Landry: no state prosecution of BR Police officers in shooting death of #AltonSterling,2018-03-27 15:29:21,chooky_504,6,True,False,0,RT @katiecmoore: La AG Jeff Landry: no state prosecution of BR Police officers in shooting death of #AltonSterling
123,"Seriously, Louisiana? #AltonSterling",2018-03-27 15:29:21,erikaraskin,1,False,False,0,"Seriously, Louisiana?
#AltonSterling"
124,"NEWS: Louisiana's Attorney General declines to file charges in Alton Sterling death, says police actions were well ",2018-03-27 15:29:20,Deena_CNN,4,False,False,1,"NEWS: Louisiana's Attorney General declines to file charges in Alton Sterling death, says police actions were ""wellâ¦ https://t.co/N6Nzwnf2J2"
125,BREAKING: No charges in #AltonSterling death at the hands of police officers whose actions have been described by p ,2018-03-27 15:29:19,thelauracoates,65,False,False,82,BREAKING: No charges in #AltonSterling death at the hands of police officers whose actions have been described by pâ¦ https://t.co/MnBLYwcARs
126,#BREAKING No charges in the death of #AltonSterling ,2018-03-27 15:29:18,CStewartTheNow,0,False,False,0,#BREAKING No charges in the death of #AltonSterling https://t.co/z78TxA2h0Q
127,#AltonSterling was murdered on video tape and the cops that did it will unsurprisingly walk free. #SayHisName ,2018-03-27 15:29:18,OtherGuysWill,1,False,False,0,#AltonSterling was murdered on video tape and the cops that did it will unsurprisingly walk free. #SayHisNameâ¦ https://t.co/Nurf0WrbLr
128,No criminal charges will be made against the officers who killed #AltonSterling,2018-03-27 15:29:17,Theeciarahart,0,False,False,0,No criminal charges will be made against the officers who killed #AltonSterling
129,Ive been told that it is likely that the officers who killed #AltonSterling will be immediately dismissed but will not he charg,2018-03-27 15:29:15,0hbetave,198,True,False,0,RT @deray: Iâve been told that it is likely that the officers who killed #AltonSterling will be immediately dismissed but will not he chargâ¦
130,MURDERERS OF #ALTONSTERLING WILL NOT BE CHARGED! ,2018-03-27 15:29:12,bountyofbeads2,4,True,False,0,RT @StolenProperty2: MURDERERS OF #ALTONSTERLING WILL NOT BE CHARGED! @SylviaKAlston @karenhunter @MadisonSiriusXM https://t.co/H724JSR0gv
131,Why should we be surprised that Louisiana AG declines to file charges for the death of #AltonSterling this have bee ,2018-03-27 15:29:12,Crich_80,0,False,False,0,Why should we be surprised that Louisiana AG declines to file charges for the death of #AltonSterling this have beeâ¦ https://t.co/13Yflm7CrY
132,#BREAKING: No Charges will be filed in the shooting death of #AltonSterling ,2018-03-27 15:29:10,ReggieChatman,1,False,False,4,#BREAKING: No Charges will be filed in the shooting death of #AltonSterling https://t.co/4EfUm4CuHB
133,Thats sick!!! #AltonSterling,2018-03-27 15:29:05,aLexaR67,0,False,False,0,Thatâs sick!!!  #AltonSterling
134,"We knew what the outcome would be, sad day in Louisiana! #AltonSterling",2018-03-27 15:29:04,__OfficialChase,9,False,False,10,"We knew what the outcome would be, sad day in Louisiana! #AltonSterling"
135,My heart grieves for the family of #AltonSterling the ppl of Baton Rouge who got no justice today.,2018-03-27 15:29:04,gleejr9472,26,True,False,0,RT @RevMelanieNOLA: My heart grieves for the family of #AltonSterling &amp; the ppl of Baton Rouge who got no justice today.
136,No surprise we all saw the video. He resisted while reaching for his gun. The police was called because of Alton wa ,2018-03-27 15:29:03,wallen48,0,False,False,1,No surprise we all saw the video. He resisted while reaching for his gun. The police was called because of Alton waâ¦ https://t.co/ACvRZO14ba
137,Once again we learned that water is wet. SMH. #AltonSterling,2018-03-27 15:29:01,Shem,1,False,False,5,"Once again we learned that water is wet.

SMH. #AltonSterling"
138,"Another day, another state-sanctioned murder of a black male. This is an atrocity. #AltonSterling",2018-03-27 15:29:00,hipriestesskang,0,False,False,1,"Another day, another state-sanctioned murder of a black male. This is an atrocity. #AltonSterling"
139,A system cannot fail those it was never built to protect #justiceforaltonsterling #altonsterling,2018-03-27 15:28:58,christina_volcy,0,False,False,2,"""A system cannot fail those it was never built to protect"" #justiceforaltonsterling #altonsterling"
140,NOW: Louisiana AG just announced they will not seek charges against the officers involved in the shooting death of #AltonSter,2018-03-27 15:28:57,Stayon78,32,True,False,0,RT @tjholmes: NOW: Louisiana AG just announced they will not seek charges against the officers involved in the shooting death of #AltonSterâ¦
141,#BREAKING Officers will not be charged in the #AltonSterling case,2018-03-27 15:28:55,_iBosco,2,True,False,0,RT @11AliveNews: #BREAKING Officers will not be charged in the #AltonSterling case
142,Another sanctioned murder of a black man. #Louisiana AG finds no fault of killer cops. #AltonSterling has no justice,2018-03-27 15:28:55,TheOneZsazsa,0,False,False,1,Another sanctioned murder of a black man. #Louisiana AG @JeffLandry finds no fault of killer cops. #AltonSterling has no justice
143,Shocker!!!! No charges in the Murder of Alton Sterling! So fucked up! #AltonSterling #SayHisName #NeverAgain ,2018-03-27 15:28:52,AssataProtege,0,False,False,0,"Shocker!!!! No charges in the Murder of Alton Sterling! So fucked up!
#AltonSterling 
#SayHisName 
#NeverAgain https://t.co/H86p7O6D69"
144,No charges against officers! #AltonSterling #BatonRouge,2018-03-27 15:28:51,kwillsmom,0,False,False,0,No charges against officers!  #AltonSterling #BatonRouge
145,#AltonSterling it's not that hard to include his name,2018-03-27 15:28:49,SophiaTesfaye,3,False,False,54,@AP #AltonSterling ...  it's not that hard to include his name
146,Whites NRA: Americans have a 2nd amendment right to own guns!! (Alton Sterling-committing NO crime/ a legal gun owner,2018-03-27 15:28:48,alwaysresist45,1,True,False,0,"RT @Sachen63579557: Whites &amp; NRA: Americans have a 2nd amendment right to own guns!!
(Alton Sterling-committing NO crime/ a legal gun ownerâ¦"
147,#AltonSterling was shot by two cops and the cops dont even get a slapped hand. SMDH #NoJusticeNoPeace #BlackLivesMatter #Louisiana,2018-03-27 15:28:47,S1PPi,0,False,False,1,#AltonSterling was shot by two cops and the cops donât even get a slapped hand. SMDH #NoJusticeNoPeace #BlackLivesMatter #Louisiana
148,#breaking: Louisiana attorney general announces NO state charges against officers in #AltonSterling shooting death; they,2018-03-27 15:28:47,bacallaooo,21,True,False,0,RT @gabegutierrez: #breaking: Louisiana attorney general announces NO state charges against officers in #AltonSterling shooting death; theyâ¦
149,Sooooo the officers who killed #AltonSterling will go Free. Nope not surprised but the anger in my belly is about ,2018-03-27 15:28:46,laiyasworld,0,False,False,1,Sooooo the officers who killed #AltonSterling will go Free.  Nope not surprised but the anger in my belly is aboutâ¦ https://t.co/Ttt9NtG6a9
150,"Will this report contain video, transcripts, audio of the shooting? #AltonSterling ",2018-03-27 15:28:45,bountyofbeads2,1,True,False,0,"RT @PSNBatonRouge: Will this report contain video, transcripts, audio of the shooting? 
#AltonSterling https://t.co/MI24h8dthI"
151,#breaking: Louisiana attorney general announces NO state charges against officers in #AltonSterling shooting death; they,2018-03-27 15:28:44,Oldlady12345,21,True,False,0,RT @gabegutierrez: #breaking: Louisiana attorney general announces NO state charges against officers in #AltonSterling shooting death; theyâ¦
