id,tweet,date
308-125,"#METOO ? ?? ??? ?? ??? ???. 
??? ??? ??? ????. https://t.co/1LoUZdqTUd",3/9/2018 1:11
308-126,RT @mi_chii_: ??? ??? ?? ??????. ?? ?? ?? ? ?? ??? ?????? ????? ??? ?????. ??? ?? ????. https://t.co/ebwWqbO9bF  #MeToo,3/9/2018 1:11
308-127,"RT @femidangdang: ????? ?? ??, ?? ??, ?? ??? ???? ?? ???? #metoo  ?? ??? ??? ?? ??????? ??? ????? ???? ?? ?? ?? ??? ?? ???? ?????. ??? ????…",3/9/2018 1:11
308-128,"“We need to keep talking about it,” says Jade Cooligan Pang, of 
Our Turn Carleton &amp; Our Turn National @OurTurnCarleton @NationalOurTurn re the #MeToo and #TimesUp movements",3/9/2018 1:11
308-129,RT @nudandann: ????????????????????????????????????????????????? ???????????????????????????????????????????? ???????????12????????????????…,3/9/2018 1:11
308-130,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,3/9/2018 1:11
308-131,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,3/9/2018 1:11
308-132,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,3/9/2018 1:11
308-133,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,3/9/2018 1:11
308-134,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,3/9/2018 1:11
308-135,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,3/9/2018 1:11
308-136,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,3/9/2018 1:11
308-137,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,3/9/2018 1:11
